date,open,high,close,low,volume,amount
2015-12-07,3529.806,3543.945,3536.927,3506.625,20830257600,280561582080
2015-12-04,3558.149,3568.97,3524.992,3510.412,25173641600,319766822912
2015-12-03,3525.727,3591.73,3584.824,3517.23,28111126400,338859098112
2015-12-02,3450.278,3538.847,3536.905,3427.661,30149148800,369183031296
2015-12-01,3442.441,3483.414,3456.309,3417.545,25239075200,330256744448
2015-11-30,3433.855,3470.371,3445.405,3327.812,30419788800,387503652864
2015-11-27,3616.544,3621.897,3436.303,3412.427,35428752000,464311255040
2015-11-26,3659.574,3668.376,3635.552,3629.865,30676156800,426247421952
2015-11-25,3614.068,3648.367,3647.93,3607.518,27302486400,380802924544
2015-11-24,3602.887,3616.484,3616.113,3563.104,24881052800,327758512128
2015-11-23,3630.867,3654.754,3610.315,3598.871,31599747200,414148231168
2015-11-20,3620.791,3640.529,3630.5,3607.915,31080198400,413910892544
2015-11-19,3573.776,3618.213,3617.062,3561.044,24791558400,328442609664
2015-11-18,3605.061,3617.069,3568.468,3558.697,29758073600,392338767872
2015-11-17,3629.977,3678.273,3604.795,3598.068,38357545600,521520349184
2015-11-16,3522.461,3607.612,3606.957,3519.421,27618707200,369421844480
2015-11-13,3600.764,3632.556,3580.839,3564.809,34587094400,468668645376
2015-11-12,3656.817,3659.315,3632.902,3603.228,36171760000,482832613376
2015-11-11,3635.004,3654.877,3650.249,3605.621,36097264000,467822215168
2015-11-10,3617.396,3669.533,3640.485,3607.891,42974656000,560055123968
2015-11-09,3588.498,3673.76,3646.881,3588.498,50301667200,636184035328
2015-11-06,3514.436,3596.382,3590.032,3508.827,42916704000,543282200576
2015-11-05,3459.215,3585.657,3522.819,3455.525,55325497600,678674628608
2015-11-04,3325.619,3459.646,3459.64,3325.619,33907872000,426104389632
2015-11-03,3330.316,3346.275,3316.695,3302.184,19289742400,244360560640
2015-11-02,3337.578,3391.064,3325.085,3322.312,23095113600,286019321856
2015-10-30,3380.284,3417.201,3382.561,3346.591,24359512000,307266781184
2015-10-29,3387.774,3411.714,3387.315,3362.509,23567603200,294508429312
2015-10-28,3417.011,3439.758,3375.196,3367.231,29352329600,361656188928
2015-10-27,3409.137,3441.565,3434.336,3332.616,32817276800,408887230464
2015-10-26,3448.649,3457.517,3429.581,3402.0,36556086400,453942509568
2015-10-23,3377.548,3422.022,3412.434,3360.218,34737286400,425263071232
2015-10-22,3292.291,3373.776,3368.739,3282.993,32373932800,375452008448
2015-10-21,3428.561,3447.258,3320.676,3265.436,45845542400,518509232128
2015-10-20,3377.547,3425.516,3425.33,3357.861,31897376000,383582502912
2015-10-19,3401.627,3423.402,3386.7,3355.566,37811219200,453303631872
2015-10-16,3358.297,3393.018,3391.352,3334.854,39546057600,459447828480
2015-10-15,3255.032,3338.297,3338.073,3254.392,31628384000,362565566464
2015-10-14,3280.02,3307.315,3262.441,3256.253,29507772800,330277519360
2015-10-13,3262.156,3298.626,3293.23,3253.249,29715312000,334806089728
2015-10-12,3193.54,3318.714,3287.662,3188.407,38629472000,435541016576
2015-10-09,3146.644,3192.717,3183.152,3137.788,23485144000,256379109376
2015-10-08,3156.075,3172.281,3143.357,3133.127,23427604800,258830336000
2015-09-30,3052.841,3073.3,3052.781,3039.742,14664244800,156569190400
2015-09-29,3055.218,3068.298,3038.137,3021.157,16322267200,169686597632
2015-09-28,3085.567,3103.069,3100.756,3042.31,15672753600,166422396928
2015-09-25,3130.851,3149.948,3092.347,3062.995,23626387200,248971116544
2015-09-24,3126.491,3151.165,3142.687,3109.691,21288772800,231369048064
2015-09-23,3137.723,3164.041,3115.888,3104.744,23632267200,257560035328
2015-09-22,3161.318,3213.476,3185.619,3152.481,27478614400,305071325184
2015-09-21,3072.094,3159.883,3156.54,3060.856,23989736000,259796680704
2015-09-18,3100.28,3122.048,3097.917,3070.336,20917539200,218442432512
2015-09-17,3131.982,3204.702,3086.061,3085.314,31760288000,337393287168
2015-09-16,2998.036,3182.934,3152.263,2983.535,27752451200,281992265728
2015-09-15,3043.805,3081.703,3005.172,2983.92,24919444800,243904593920
2015-09-14,3221.165,3229.482,3114.798,3049.23,34663116800,373576794112
2015-09-11,3189.479,3223.762,3200.234,3163.449,22455782400,252769468416
2015-09-10,3190.553,3243.281,3197.893,3178.904,27326176000,299581079552
2015-09-09,3182.552,3256.743,3243.089,3165.696,37532796800,412991422464
2015-09-08,3054.444,3174.709,3170.452,3011.117,25541547200,263910375424
2015-09-07,3149.38,3217.579,3080.42,3066.304,29646812800,302689714176
2015-09-02,3027.678,3194.485,3160.167,3019.087,43817014400,423262355456
2015-09-01,3157.832,3180.331,3166.624,3053.738,43243248000,420411637760
2015-08-31,3203.559,3207.862,3205.986,3109.163,39743139200,431068610560
2015-08-28,3125.264,3235.839,3232.35,3102.945,44313692800,474631012352
2015-08-27,2978.03,3085.422,3083.591,2906.49,40030838400,404289290240
2015-08-26,2980.794,3092.041,2927.288,2850.714,46669964800,461788971008
2015-08-25,3004.126,3123.034,2964.967,2947.944,35232512000,358735773696
2015-08-24,3373.478,3388.364,3209.905,3191.879,33467180800,358818873344
2015-08-21,3609.959,3652.837,3507.744,3490.54,36992048000,450616492032
2015-08-20,3754.567,3788.005,3664.291,3663.607,39006307200,501194981376
2015-08-19,3646.803,3811.427,3794.109,3558.383,47539622400,599513300992
2015-08-18,3999.134,4006.337,3748.164,3743.394,54377081600,722467225600
2015-08-17,3947.844,3994.537,3993.668,3907.399,46043206400,626327683072
2015-08-14,3976.405,4000.684,3965.335,3939.835,46798822400,647466450944
2015-08-13,3869.911,3955.789,3954.556,3838.159,43007331200,578685501440
2015-08-12,3881.228,3937.772,3886.32,3871.136,44268828800,597050261504
2015-08-11,3928.808,3970.337,3927.908,3891.179,53892345600,712289943552
2015-08-10,3786.033,3943.624,3928.415,3775.854,49730432000,652622036992
2015-08-07,3692.614,3756.74,3744.205,3686.3,34075718400,445485023232
2015-08-06,3625.504,3710.57,3661.539,3614.742,27407465600,357515132928
2015-08-05,3745.646,3782.352,3694.573,3676.39,36642297600,483850289152
2015-08-04,3621.855,3757.029,3756.545,3601.289,36290166400,464036233216
2015-08-03,3614.99,3648.943,3622.905,3549.496,36396873600,445991583744
2015-07-31,3655.667,3729.512,3663.726,3620.165,35095574400,460472254464
2015-07-30,3773.788,3844.374,3705.766,3685.956,45794323200,615977910272
2015-07-29,3689.825,3792.072,3789.168,3612.064,43435209600,557491945472
2015-07-28,3573.143,3762.526,3663.002,3537.358,56333004800,685057507328
2015-07-27,3985.57,4051.159,3725.558,3720.444,55600326400,721298063360
2015-07-24,4124.755,4184.449,4070.908,4044.831,62742483200,843022073856
2015-07-23,4022.268,4132.612,4123.923,4019.038,56358598400,743531872256
2015-07-22,3996.427,4042.338,4026.045,3960.864,52073222400,678831915008
2015-07-21,3939.898,4041.819,4017.675,3912.801,50428803200,646416826368
2015-07-20,3948.421,4021.326,3992.11,3927.121,53910668800,688255598592
2015-07-17,3831.421,3994.477,3957.352,3814.147,48172627200,593066983424
2015-07-16,3758.505,3877.514,3823.176,3688.442,49225619200,569858916352
2015-07-15,3874.968,3914.273,3805.703,3741.25,60130131200,700536520704
2015-07-14,3958.373,4035.435,3924.487,3855.56,67055878400,830074650624
2015-07-13,3918.99,4030.195,3970.388,3858.637,64348902400,782430568448
2015-07-10,3707.458,3959.22,3877.803,3677.435,58636422400,680434139136
2015-07-09,3432.454,3748.479,3709.33,3373.54,65691462400,673310965760
2015-07-08,3467.399,3599.253,3507.192,3421.525,68035692800,700248358912
2015-07-07,3654.778,3750.57,3727.125,3585.399,69881868800,776072527872
2015-07-06,3975.214,3975.214,3775.912,3653.037,83113926400,943420407808
2015-07-03,3793.712,3927.128,3686.915,3629.556,54816313600,648054112256
2015-07-02,4058.624,4080.387,3912.767,3795.253,58601561600,736006832128
2015-07-01,4214.15,4317.053,4053.7,4043.367,59876940800,838070894592
2015-06-30,4006.754,4279.969,4277.222,3847.88,70917664000,941524647936
2015-06-29,4289.771,4297.475,4053.03,3875.05,67378636800,904271364096
2015-06-26,4399.933,4456.896,4192.873,4139.53,56521785600,787835715584
2015-06-25,4711.763,4720.701,4527.779,4483.548,57279750400,865379745792
2015-06-24,4604.579,4691.768,4690.15,4552.129,54300371200,815062712320
2015-06-23,4471.613,4577.939,4576.492,4264.772,47352614400,693617164288
2015-06-19,4689.929,4744.081,4478.364,4476.501,45268963200,685458194432
2015-06-18,4942.52,4966.767,4785.356,4780.873,50744089600,785845059584
2015-06-17,4890.551,4983.658,4967.898,4767.216,53710118400,830266736640
2015-06-16,5004.412,5029.684,4887.432,4842.1,55080140800,895420530688
2015-06-15,5174.418,5176.795,5062.993,5048.742,63780396800,1064991965089
2015-06-12,5143.343,5178.191,5166.35,5103.401,62562784000,1060167436260
2015-06-11,5101.44,5122.457,5121.593,5050.765,56399052800,974670594048
2015-06-10,5049.197,5164.162,5106.036,5001.489,59696902400,1006428194258
2015-06-09,5145.978,5147.454,5113.534,5042.963,72989382400,1150808588640
2015-06-08,5045.694,5146.949,5131.881,4997.481,85503507200,1309924508026
2015-06-05,5016.088,5051.626,5023.096,4898.068,77224083200,1232300667130
2015-06-04,4912.945,4947.965,4947.102,4647.407,67495238400,1052270232997
2015-06-03,4924.381,4942.065,4909.978,4822.442,61145382400,1010179934631
2015-06-02,4844.704,4911.574,4910.527,4797.552,62374809600,998745767936
2015-06-01,4633.098,4829.502,4828.738,4615.231,59338905600,934455476224
2015-05-29,4603.465,4698.193,4611.744,4431.563,61126240000,955365588992
2015-05-28,4943.742,4986.503,4620.266,4614.241,78296460800,999999995904
2015-05-27,4932.846,4958.156,4941.714,4857.056,68116537600,999999995904
2015-05-26,4854.85,4911.685,4910.897,4779.075,70489280000,999999995904
2015-05-25,4660.075,4814.672,4813.798,4656.825,68246137600,999999995904
2015-05-22,4584.984,4658.273,4657.596,4562.989,65559129600,999999995904
2015-05-21,4456.435,4530.478,4529.422,4438.258,46499651200,729080594432
2015-05-20,4434.979,4520.538,4446.288,4432.279,51410620800,806080544768
2015-05-19,4285.777,4418.403,4417.552,4285.777,43673523200,693812592640
2015-05-18,4277.895,4324.826,4283.491,4260.509,38005744000,594559500288
2015-05-15,4366.822,4366.822,4308.691,4278.553,43970620800,665965625344
2015-05-14,4372.816,4397.745,4378.311,4329.042,44907792000,669882253312
2015-05-13,4402.378,4415.629,4375.76,4342.481,51049046400,780754944000
2015-05-12,4342.37,4402.309,4401.219,4317.975,52186640000,793463750656
2015-05-11,4231.271,4334.877,4333.584,4187.82,48875052800,715246600192
2015-05-08,4152.984,4206.86,4205.917,4099.042,39742809600,559648669696
2015-05-07,4197.896,4213.764,4112.214,4108.009,39456665600,540206301184
2015-05-06,4311.641,4376.353,4229.266,4187.368,48173299200,716536217600
2015-05-05,4479.848,4488.865,4298.706,4282.237,57285862400,805566087168
2015-05-04,4441.343,4487.57,4480.464,4387.426,49417340800,717540818944
2015-04-30,4483.013,4507.344,4441.655,4441.054,52672796800,774349193216
2015-04-29,4446.119,4499.945,4476.62,4398.639,51983420800,752401776640
2015-04-28,4527.635,4572.391,4476.215,4432.904,76767641600,999999995904
2015-04-27,4441.929,4529.735,4527.396,4441.929,67108851200,975242067968
2015-04-24,4355.951,4416.376,4393.686,4318.119,62855500800,916872953856
2015-04-23,4414.485,4444.41,4414.508,4358.844,66734464000,963024912384
2015-04-22,4304.597,4400.193,4398.494,4297.951,68030508800,976876929024
2015-04-21,4212.185,4294.375,4293.623,4188.569,63447065600,862447796224
2015-04-20,4301.352,4356.001,4217.077,4190.681,85713280000,999999995904
2015-04-17,4254.723,4317.223,4287.296,4238.91,70170617600,915633012736
2015-04-16,4055.916,4195.305,4194.823,4031.244,55124294400,712082456576
2015-04-15,4135.648,4175.494,4084.163,4069.007,61300582400,773125898240
2015-04-14,4125.782,4168.346,4135.565,4091.257,61068352000,814645182464
2015-04-13,4072.723,4128.072,4121.715,4057.293,58981420800,781667336192
2015-04-10,3947.492,4040.348,4034.31,3929.319,48428361600,668504162304
2015-04-09,4006.13,4016.396,3957.534,3900.027,58517683200,816710877184
2015-04-08,3976.532,4000.22,3994.811,3903.648,61808544000,839159316480
2015-04-07,3899.42,3961.666,3961.378,3891.728,57044755200,746423975936
2015-04-03,3803.383,3864.405,3863.929,3792.211,47303331200,635651358720
2015-04-02,3827.689,3835.451,3825.784,3775.894,47929968000,632028921856
2015-04-01,3748.34,3817.082,3810.294,3742.213,44745830400,592418308096
2015-03-31,3822.987,3835.567,3747.899,3737.043,56167603200,721294917632
2015-03-30,3710.612,3795.935,3786.568,3710.612,56470233600,692125368320
2015-03-27,3686.134,3710.477,3691.096,3656.831,40894515200,509298475008
2015-03-26,3641.942,3707.318,3682.095,3615.011,48864720000,619515609088
2015-03-25,3680.953,3693.151,3660.727,3634.559,52188633600,645498929152
2015-03-24,3692.569,3715.873,3691.41,3600.698,63955468800,754884739072
2015-03-23,3640.104,3688.249,3687.728,3635.485,53606284800,661574647808
2015-03-20,3587.084,3632.338,3617.318,3569.38,51666166400,651771969536
2015-03-19,3576.019,3600.684,3582.271,3546.844,53734662400,612249698304
2015-03-18,3510.501,3577.662,3577.301,3503.853,54521715200,617367011328
2015-03-17,3469.603,3504.123,3502.847,3459.694,52093952000,601500680192
2015-03-16,3391.158,3449.305,3449.305,3377.087,39913241600,479355305984
2015-03-13,3359.488,3391.255,3372.911,3352.15,32841014400,374041411584
2015-03-12,3314.813,3360.054,3349.323,3300.488,35729510400,407192403968
2015-03-11,3289.594,3325.054,3290.9,3278.471,28298553600,327573078016
2015-03-10,3289.085,3309.915,3286.068,3277.095,28581756800,329955966976
2015-03-09,3224.314,3307.702,3302.408,3198.37,32149542400,359927513088
2015-03-06,3248.036,3266.933,3241.187,3234.533,28291577600,328344141824
2015-03-05,3264.085,3266.638,3248.476,3221.666,32066358400,373580005376
2015-03-04,3264.182,3286.588,3279.533,3250.484,29363952000,346789773312
2015-03-03,3317.695,3317.695,3263.052,3260.429,38204460800,441593495552
2015-03-02,3332.721,3336.76,3336.285,3298.669,34644566400,410259554304
2015-02-27,3296.831,3324.546,3310.303,3291.007,29916371200,335019573248
2015-02-26,3222.151,3300.616,3298.359,3202.188,30126387200,334347468800
2015-02-25,3256.479,3257.223,3228.843,3215.552,23334809600,265143353344
2015-02-17,3230.884,3255.725,3246.906,3230.772,22833262400,263340048384
2015-02-16,3206.137,3228.846,3222.363,3195.884,22379742400,265950691328
2015-02-13,3186.808,3237.159,3203.827,3182.794,26129043200,293017681920
2015-02-12,3157.959,3181.766,3173.416,3134.244,19459230400,229691572224
2015-02-11,3145.765,3166.421,3157.704,3139.052,17284009600,210862555136
2015-02-10,3090.49,3142.099,3141.593,3084.253,19381713600,225084915712
2015-02-09,3063.51,3119.034,3095.124,3049.111,20610838400,240719675392
2015-02-06,3120.09,3129.539,3075.907,3052.939,24674966400,266502782976
2015-02-05,3251.212,3251.212,3136.531,3135.819,30613929600,348266954752
2015-02-04,3212.822,3238.982,3174.126,3171.144,24909808000,290155167744
2015-02-03,3156.086,3207.935,3204.907,3129.732,24819216000,283355938816
2015-02-02,3148.136,3175.134,3128.3,3122.572,25086163200,266849959936
2015-01-30,3273.747,3288.503,3210.363,3210.308,25831254400,284265644032
2015-01-29,3258.997,3286.786,3262.305,3234.241,27465862400,296424505344
2015-01-28,3325.722,3354.802,3305.738,3294.655,30192710400,341564293120
2015-01-27,3389.853,3390.216,3352.96,3290.219,37451753600,418298855424
2015-01-26,3347.257,3384.798,3383.182,3321.315,31754099200,358427459584
2015-01-23,3357.096,3406.786,3351.764,3328.293,36624924800,420979539968
2015-01-22,3327.319,3352.384,3343.344,3293.978,35338297600,407874076672
2015-01-21,3189.085,3337.004,3323.611,3178.343,41095603200,473758662656
2015-01-20,3114.56,3190.245,3173.052,3100.477,35708080000,416295223296
2015-01-19,3189.727,3262.207,3116.351,3095.066,40109878400,409885999104
2015-01-16,3343.603,3400.318,3376.495,3340.49,33987676800,392253898752
2015-01-15,3224.07,3337.084,3336.455,3207.545,28254624000,330610540544
2015-01-14,3242.337,3268.483,3222.437,3193.978,24019075200,267204526080
2015-01-13,3223.542,3259.386,3235.301,3214.412,23072576000,273588781056
2015-01-12,3258.213,3275.185,3229.316,3191.582,32206467200,366273069056
2015-01-09,3276.965,3404.834,3285.412,3267.509,41024086400,458648027136
2015-01-08,3371.957,3381.566,3293.456,3285.095,37113116800,399230304256
2015-01-07,3326.649,3374.896,3373.954,3312.211,39191888000,436416708608
2015-01-06,3330.799,3394.224,3351.446,3303.184,50166169600,532398473216
2015-01-05,3258.627,3369.281,3350.519,3253.883,53135238400,549760073728
2014-12-31,3172.597,3239.357,3234.677,3157.259,40599852800,432319856640
2014-12-30,3160.801,3190.299,3165.815,3130.353,39772531200,437263269888
2014-12-29,3212.559,3223.86,3168.016,3126.944,51011142400,555904335872
2014-12-26,3078.005,3164.155,3157.603,3064.176,46070092800,488915107840
2014-12-25,2992.462,3073.345,3072.536,2969.874,37694777600,379017691136
2014-12-24,3039.206,3050.507,2972.532,2934.911,37680524800,378726744064
2014-12-23,3085.08,3136.838,3032.612,3025.667,43776240000,419467689984
2014-12-22,3129.267,3189.867,3127.445,3090.509,67937190400,624481468416
2014-12-19,3053.075,3117.527,3108.596,3018.421,52107350400,515580297216
2014-12-18,3062.801,3089.791,3057.521,3030.319,43590496000,466524536832
2014-12-17,3031.952,3076.599,3061.02,2993.333,54250316800,580338581504
2014-12-16,2953.811,3021.897,3021.518,2943.912,45384272000,492716195840
2014-12-15,2921.446,2960.227,2953.421,2890.904,40037168000,411487141888
2014-12-12,2929.36,2962.51,2938.173,2914.956,40948080000,420410261504
2014-12-11,2912.346,2965.675,2925.743,2892.611,48263273600,479801442304
2014-12-10,2855.94,2946.707,2940.006,2807.678,51288691200,534989963264
2014-12-09,2992.49,3091.324,2856.269,2834.592,77199840000,793361252352
2014-12-08,2907.815,3041.657,3020.258,2879.847,58757088000,593478025216
2014-12-05,2926.573,2978.029,2937.647,2813.052,64050028800,639191023616
2014-12-04,2783.469,2900.508,2899.456,2772.432,53268771200,509218586624
2014-12-03,2768.678,2824.179,2779.525,2733.868,56212025600,529777459200
2014-12-02,2667.82,2777.372,2763.545,2665.686,43773337600,397238927360
2014-12-01,2691.725,2720.743,2680.155,2668.841,44679174400,401120198656
2014-11-28,2629.626,2683.18,2682.835,2622.061,46588003200,401951162368
2014-11-27,2615.367,2631.399,2630.486,2599.108,36407571200,338960842752
2014-11-26,2572.649,2605.07,2604.345,2570.404,33712726400,316521250816
2014-11-25,2531.998,2568.381,2567.597,2527.077,31431558400,282168786944
2014-11-24,2505.532,2546.746,2532.879,2495.521,36348582400,330291412992
2014-11-21,2452.635,2488.201,2486.791,2446.646,21223977600,197809799168
2014-11-20,2443.276,2458.319,2452.66,2437.476,16549521600,150799908864
2014-11-19,2452.15,2461.491,2450.986,2442.71,18623577600,167069368320
2014-11-18,2474.182,2477.052,2456.366,2449.813,20106257600,174659485696
2014-11-17,2506.864,2508.767,2474.009,2472.446,21568780800,199264911360
2014-11-14,2477.966,2481.025,2478.824,2457.045,22060761600,191924994048
2014-11-13,2494.998,2507.743,2485.606,2471.407,29503705600,258311913472
2014-11-12,2454.602,2494.917,2494.476,2444.814,25293385600,215738613760
2014-11-11,2483.648,2508.623,2469.673,2445.96,41190406400,331257380864
2014-11-10,2436.628,2474.156,2473.673,2428.185,30062819200,245233680384
2014-11-07,2427.898,2454.423,2418.171,2407.442,29117225600,244157562880
2014-11-06,2419.617,2426.89,2425.864,2401.75,22200508800,179644366848
2014-11-05,2432.169,2434.363,2419.254,2415.502,26360665600,201859416064
2014-11-04,2428.271,2435.223,2430.677,2417.221,30901302400,226503884800
